TAIL_NUMBER,AVG_DELAY,PROPAGATION_COUNT,TOTAL_FLIGHTS
N974AT,11.392857142857142,3,28
N371DA,3.229813664596273,3,161
N28912,11.857142857142858,3,28
N7BFAA,42.1,3,10
N378AA,15.272727272727273,3,55
N655UA,46.0,3,4
N7BLAA,26.2,3,10
N304DQ,2.4705882352941178,3,119
N17122,12.511111111111111,3,45
N5FKAA,18.46875,3,32
N365AA,12.114285714285714,3,35
N69063,22.533333333333335,3,15
N361AA,16.12,3,25
N393HA,2.355769230769231,3,104
N368AA,16.4,3,20
N27901,36.76923076923077,3,26
N68843,21.941176470588236,3,17
N296SW,2.8582089552238807,3,134
N549US,7.204444444444444,3,225
N639AA,60.3125,3,16
N78060,16.344827586206897,3,29
N655DL,3.1411042944785277,3,163
N7BNAA,48.75,3,8
N027AA,12.094117647058823,3,85
N27908,21.238095238095237,3,21
N256AY,17.8,3,50
N612DL,4.024752475247524,3,202
N384HA,5.551282051282051,3,78
N674UA,32.07142857142857,3,14
N179DN,33.6,3,10
N252AU,2.551282051282051,3,78
N274AY,9.357142857142858,3,42
N799AA,5.811965811965812,3,117
N803UA,7.813559322033898,3,59
N286AY,17.333333333333332,3,30
N29124,26.90909090909091,3,11
N275AY,15.366666666666667,3,30
N3MHAA,50.291666666666664,3,24
N663UA,66.57142857142857,3,7
N837AW,1.2567567567567568,3,222
N143DA,6.676646706586826,3,167
N586AS,-0.7628865979381443,3,194
N26909,15.3,3,20
N19117,11.102941176470589,3,68
N198DN,14.294117647058824,3,51
N12114,23.967741935483872,3,62
N612AS,-0.3111111111111111,3,135
N251AY,3.3661971830985915,3,71
N351AA,21.72,3,25
N593NW,5.794642857142857,3,112
N3HCAA,5.048484848484849,3,165
N358AA,17.75,3,48
N783AA,4.267241379310345,3,116
N906AW,6.574468085106383,3,94
N75410,7.304347826086956,3,92
N67171,3.1772727272727272,3,220
N66057,41.36363636363637,3,22
N371AA,11.444444444444445,3,36
N78008,166.0,3,5
N133SY,28.5,3,14
N784AA,7.235294117647059,3,136
N513AS,1.6571428571428573,3,140
N26910,48.47826086956522,2,23
N381HA,21.96385542168675,2,83
N309AS,0.1457286432160804,2,199
N301DQ,1.7196969696969697,2,132
N382HA,1.788888888888889,2,90
N335NW,3.526315789473684,2,57
N30913,12.678571428571429,2,28
N369AA,13.0,2,23
N289AY,3.577777777777778,2,45
N380HA,6.56043956043956,2,91
N270AY,14.152173913043478,2,46
N372AA,12.470588235294118,2,51
N273AY,16.761904761904763,2,21
N217UA,14.571428571428571,2,7
N302DQ,0.6697247706422018,2,109
N374HA,23.52542372881356,2,118
N280AY,12.470588235294118,2,17
N947JB,14.11111111111111,2,27
N29907,23.09090909090909,2,22
N343NW,7.0144927536231885,2,69
N293AY,10.864864864864865,2,37
N352AA,10.838709677419354,2,31
N21108,15.764705882352942,2,51
N563WN,22.0,2,9
N5DMAA,7.277777777777778,2,18
N7AHAA,77.83333333333333,2,6
N902AW,1.3679245283018868,2,106
N566AS,-2.9182389937106916,2,159
N568AS,1.3979591836734695,2,98
N1201P,80.4,2,5
N576UA,8.595744680851064,2,94
N7AGAA,21.8,2,10
N589HA,5.767123287671233,2,73
N590HA,1.431578947368421,2,95
N657UA,22.125,2,8
N863DA,16.25,2,16
N656UA,65.9,2,10
N502UA,6.150943396226415,2,106
N76021,53.8,2,5
N651DL,3.4129353233830844,2,201
N76055,9.727272727272727,2,22
N5EYAA,8.2,2,35
N5FFAA,21.2,2,30
N12530,-2.778481012658228,2,316
N860DA,5.552631578947368,2,38
N5FLAA,11.945945945945946,2,37
N5FTAA,13.421052631578947,2,19
N14153,27.41176470588235,2,17
N782UA,42.25,2,4
N529AS,0.5271739130434783,2,184
N637AW,5.7407407407407405,2,27
N183DN,61.166666666666664,2,6
N3AGAA,7.055555555555555,2,72
N393AA,26.133333333333333,2,15
N395AA,13.5,2,16
N7BUAA,64.0909090909091,2,11
N664UA,75.45454545454545,2,11
N696DL,1.9763033175355451,2,211
N7BTAA,46.25,2,4
N186DN,45.666666666666664,2,3
N397AA,9.048780487804878,2,41
N389HA,3.8434782608695652,2,115
N837MH,21.555555555555557,2,9
N920US,19.41176470588235,2,17
N919US,15.962962962962964,2,27
N3LTAA,3.4835164835164836,2,182
N668UA,10.666666666666666,2,21
N156DL,8.090909090909092,2,33
N7AMAA,18.5,2,6
N834MH,18.5,1,2
N76064,13.903225806451612,1,31
N29129,7.5,1,22
N287AY,8.393939393939394,1,33
N817NW,6.133333333333334,1,15
N78004,100.6,1,10
N771UA,505.0,1,2
N828MH,66.33333333333333,1,3
N833MH,17.0,1,2
N672UA,7.6875,1,16
N76010,10.5,1,8
N675UA,18.25,1,16
N707DN,72.33333333333333,1,6
N705DN,59.0,1,2
N704DK,47.0,1,2
N676UA,8.2,1,10
N831MH,53.5,1,2
N677UA,13.615384615384615,1,13
N78005,10.6,1,10
N827MH,26.5,1,2
N188DN,7.346153846153846,1,26
N796UA,23.5,1,2
N78009,10.333333333333334,1,6
N78013,67.16666666666667,1,6
N7BMAA,6.375,1,8
N7BVAA,47.5,1,6
N7BYAA,47.72727272727273,1,11
N7CBAA,23.333333333333332,1,3
N7CCAA,8.6,1,10
N7AYAA,30.5,1,6
N220UA,196.0,1,2
N7AXAA,14.0,1,9
N7ARAA,34.5,1,4
N228UA,217.5,1,2
N199DN,13.2,1,10
N249AU,4.081967213114754,1,61
N7ALAA,26.555555555555557,1,9
N116UA,129.0,1,2
N7AFAA,23.25,1,8
N7AEAA,12.875,1,8
N7ABAA,18.2,1,15
N7AAAA,37.0,1,2
N196DN,1.7777777777777777,1,27
N799UA,18.833333333333332,1,6
N797UA,40.333333333333336,1,6
N835MH,45.5,1,2
N795UA,10.166666666666666,1,6
N128DL,3.292929292929293,1,99
N27903,33.38095238095238,1,21
N79011,242.0,1,3
N814NW,18.333333333333332,1,6
N815NW,33.0,1,2
N282AY,6.346153846153846,1,52
N6705Y,4.596153846153846,1,156
D942DN,6.444444444444445,1,9
N16065,29.0,1,3
N648UA,26.285714285714285,1,7
N580HA,1.88,1,100
N644UA,18.0,1,4
N850MQ,6.666666666666667,1,12
N642UA,29.5,1,8
N431SW,-4.41522491349481,1,289
N910AW,-0.2375,1,80
N633AW,3.9298245614035086,1,57
N45905,17.041666666666668,1,24
N854NW,235.5,1,2
N909AW,-0.02040816326530612,1,98
N858NW,92.5,1,2
N175DZ,66.0,1,4
N366AA,12.485714285714286,1,35
N518UA,22.28787878787879,1,66
N905AW,3.25,1,100
N5EVAA,11.157894736842104,1,19
N370HA,-1.9382716049382716,1,81
N5EUAA,11.4375,1,32
N862DA,17.0,1,4
N178DN,16.0,1,7
N592HA,3.3660714285714284,1,112
N904AW,3.1979166666666665,1,96
N864AA,9.954545454545455,1,22
N171DN,22.0,1,4
N57016,20.071428571428573,1,14
N350AA,52.0,1,7
N654UA,36.625,1,8
N667UA,10.066666666666666,1,15
N389AA,21.689655172413794,1,29
N838MH,29.5,1,2
N185DN,63.2,1,5
N666UA,16.285714285714285,1,14
N391HA,-0.8554216867469879,1,83
N381AA,14.390243902439025,1,41
N392AA,21.68421052631579,1,19
N342AA,36.833333333333336,1,6
N660UA,188.75,1,4
N392HA,12.202020202020202,1,99
N396AA,10.130434782608695,1,46
N1612T,8.235294117647058,1,17
N1613B,9.423076923076923,1,26
N377DA,9.041666666666666,1,24
N191DN,50.125,1,8
N347AA,8.461538461538462,1,13
N399HA,-1.891089108910891,1,101
N184DN,3.5,0,6
N182DN,-0.375,0,8
N19951,48.0,0,1
N209UA,8.0,0,6
N1200K,16.0,0,1
N028AA,70.22727272727273,0,22
N206UW,7.1,0,10
N206UA,6.0,0,1
N204UA,12.5,0,2
N176DN,4.666666666666667,0,3
N178DZ,4.75,0,4
N152DL,12.4,0,10
N1605,8.0,0,2
N1603,17.5,0,2
N1602,14.0,0,2
N187DN,1.8823529411764706,0,17
N1609,2.44,0,25
N1610D,1.0666666666666667,0,15
N155DL,18.535714285714285,0,28
N154DL,777.0,0,1
N1611B,5.909090909090909,0,22
N16151,-2.3636363636363638,0,11
N153DL,5.7272727272727275,0,11
N169DZ,20.75,0,4
N197DN,12.25,0,24
N171DZ,-1.5,0,6
N172DN,3.0,0,2
N172DZ,32.666666666666664,0,3
N173DZ,-1.0,0,1
N174DN,5.5,0,2
N134SY,3.230769230769231,0,13
N174DZ,7.666666666666667,0,3
N1607B,-0.11764705882352941,0,17
N127UA,259.0,0,1
N177DZ,7.4,0,5
N177UA,27.0,0,1
N1608,3.066666666666667,0,15
N7BAAA,1.0,0,4
N216UA,4.666666666666667,0,3
N69059,4.2105263157894735,0,19
N78003,3.6666666666666665,0,3
N816NW,6.2,0,5
N78017,2.0,0,3
N780UA,63.0,0,4
N781UA,29.333333333333332,0,3
N783UA,23.0,0,2
N784UA,8.6,0,5
N813NW,1.3333333333333333,0,6
N785UA,36.7,0,10
N786UA,6.333333333333333,0,3
N812NW,5.25,0,4
N787UA,0.45454545454545453,0,11
N788UA,10.75,0,4
N811NW,0.5,0,10
N791UA,73.0,0,2
N78002,11.857142857142858,0,7
N78001,11.0,0,1
N778UA,-4.333333333333333,0,3
N77012,-2.3333333333333335,0,6
N708DN,7.5,0,2
N709DN,15.0,0,2
N825MH,2.0,0,2
N74007,5.0,0,1
N821NW,5.2727272727272725,0,11
N77006,23.285714285714285,0,7
N77014,13.0,0,4
N818NW,-2.0,0,2
N77019,24.0,0,3
N77022,0.0,0,1
N819NW,1.0,0,2
N775UA,18.5,0,4
N776UA,159.0,0,2
N777UA,-1.0,0,2
N792UA,7.0,0,1
N793UA,19.714285714285715,0,7
N808NW,-0.42857142857142855,0,14
N7BPAA,18.8,0,5
N7LAAA,19.0,0,2
N7CAAA,18.25,0,4
N7BXAA,-1.0,0,1
N7BWAA,34.0,0,2
N7BSAA,10.6,0,5
N7BRAA,11.666666666666666,0,3
N7BKAA,4.333333333333333,0,6
N7LHAA,8.0,0,1
N7BJAA,-4.0,0,3
N7BHAA,1.8333333333333333,0,6
N7BGAA,4.5,0,2
N7BEAA,2.4166666666666665,0,12
N7BDAA,-1.0,0,1
N7BCAA,2.8,0,5
N7LGAA,17.0,0,2
N7LNAA,6.2,0,5
N794UA,18.5,0,2
N7AJAA,-1.1666666666666667,0,6
N807NW,-2.5714285714285716,0,7
N806NW,-1.0,0,6
N798UA,-0.6666666666666666,0,3
N805NW,10.0,0,6
N7ADAA,10.0,0,2
N804NW,1.7857142857142858,0,14
N7AKAA,11.142857142857142,0,7
N7AWAA,7.5,0,2
N803NW,-4.5,0,4
N7ANAA,10.666666666666666,0,3
N802NW,0.8636363636363636,0,22
N7ATAA,-2.3333333333333335,0,3
N7AUAA,1.125,0,8
N801NW,-2.8333333333333335,0,6
N829MH,131.0,0,1
N69020,3.5,0,2
N218UA,11.5,0,2
N673UA,20.5,0,4
N346AA,37.8,0,15
N37018,37.0,0,2
N373HA,1.9080459770114941,0,87
N375HA,-0.8235294117647058,0,17
N383HA,-0.4186046511627907,0,86
N384AA,-0.3333333333333333,0,3
N385HA,11.290322580645162,0,93
N386HA,-0.6770833333333334,0,96
N388AA,3.411764705882353,0,34
N390AA,2.870967741935484,0,31
N391AA,14.857142857142858,0,14
N394AA,1.1818181818181819,0,11
N395HA,-2.4565217391304346,0,92
N396HA,1.8571428571428572,0,98
N479HA,1.6666666666666667,0,42
N344AA,11.0,0,2
N343AA,33.5,0,8
N34131,4.523809523809524,0,21
N226UA,12.666666666666666,0,3
N219UA,14.75,0,8
N221UA,1.0,0,1
N222UA,-7.0,0,1
N223UA,5.571428571428571,0,7
N224UA,-4.0,0,1
N225UA,3.0,0,3
N229UA,-1.3333333333333333,0,3
N318AS,-2.8138297872340425,0,188
N235SW,-1.875,0,16
N26952,33.5,0,2
N27015,16.0,0,1
N272AY,14.36,0,50
N299SW,-5.769230769230769,0,39
N301YV,-2.857142857142857,0,7
N7BBAA,0.6,0,5
N901AW,5.315789473684211,0,19
N867DA,3.0,0,6
N841MH,3.0,0,2
N845MH,-2.0,0,1
N844MH,4.0,0,1
N658UA,21.666666666666668,0,6
N659UA,2.0,0,8
N66051,5.0,0,9
N66056,29.38095238095238,0,21
N661UA,13.571428571428571,0,7
N652UA,35.0,0,3
N662UA,3.8333333333333335,0,6
N839MH,16.333333333333332,0,3
N669UA,46.5,0,4
N836MH,6.166666666666667,0,6
N670UA,24.2,0,5
N671UA,32.8,0,10
N653UA,42.2,0,5
N649UA,8.0,0,9
N588HA,1.2602739726027397,0,73
N859NW,4.5,0,2
N864DA,-2.6666666666666665,0,3
N594HA,26.214285714285715,0,28
N861DA,3.4,0,5
N5FGAA,6.592592592592593,0,27
N5FJAA,0.21052631578947367,0,19
N602XJ,-4.375,0,72
N855NW,17.0,0,3
N648AW,7.173913043478261,0,23
N853NW,33.0,0,1
N639NK,-3.0,0,5
N851NW,47.25,0,4
N641UA,43.4,0,5
N643UA,10.75,0,4
N647UA,8.5,0,4
N537US,14.185185185185185,0,27
